contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599079,pnps_ERR598948,pnps_ERR599128,pnps_ERR599083,pnps_ERR599055,pnps_ERR598999,pnps_ERR599042,pnps_ERR599132,pnps_ERR599014,pnps_ERR599093,pnps_ERR598992,pnps_ERR598957,pnps_ERR598962,pnps_ERR599085,pnps_ERR599072,pnps_ERR599096,pnps_ERR598943,pnps_ERR599039,pnps_ERR599033,pnps_ERR599168,pnps_ERR598954,pnps_ERR599020,pnps_ERR599120,pnps_ERR598978,pnps_ERR599071
c_MHASMcontig_3323834,SP,7629231,non-integron,,,,0.03951436886140432,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629232,non-integron,,,,0.08647186147186242,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629233,non-integron,,,,0.2854643986740231,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629235,non-integron,,,,0.20377692239498152,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629236,non-integron,,,,0.3055783262326688,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629238,non-integron,,,,0.459385734602347,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629239,non-integron,,,,0.2808454364066648,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629242,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629243,non-integron,,,,0.017978261005130298,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629244,non-integron,,,,0.14070044366862314,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629245,non-integron,,,,0.16343867087358965,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629246,non-integron,,,,0.1076473346039122,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629247,non-integron,,,,0.04412614607483208,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629248,non-integron,,,,0.4863081491257017,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629249,non-integron,,,,0.056376654737644125,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629250,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629251,non-integron,,,,0.032947843891200125,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629252,non-integron,,,,0.0221458007835288,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629253,non-integron,,,,0.11708998176630883,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629254,non-integron,,,,0.08454186994586757,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629257,non-integron,,,,0.054859269555786405,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629259,non-integron,,,,0.28963414634146445,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629260,non-integron,,,,0.16029564614851502,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629263,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629264,non-integron,,,,0.020050155872040117,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629265,non-integron,,,,0.08891964834741904,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629267,non-integron,,,,0.04657190388124896,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629268,non-integron,,,,0.09662566711599303,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629270,non-integron,,,,0.004720820125147686,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629275,non-integron,,,,0.08346957645563392,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629276,non-integron,,,,0.2428544054360829,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629277,non-integron,,,,0.009557937971054049,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629278,non-integron,,,,0.028189955613218607,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629279,non-integron,,,,0.09105880279991352,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629280,non-integron,,,,0.0037506145352267975,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629281,non-integron,,,,0.11622064636384953,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629284,non-integron,,,,0.2359259343559453,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629285,non-integron,,,,0.05305358324037872,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629287,non-integron,,,,0.2083761908227847,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629288,non-integron,,,,0.08897199050821178,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629290,non-integron,,,,0.20965771131852853,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629294,non-integron,,,,0.1741123205031717,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629300,non-integron,,,,0.0189649237745094,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629301,non-integron,,,,0.02519911846007612,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629302,non-integron,,,,0.035755857917295554,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629303,non-integron,,,,0.008971970734044717,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629304,non-integron,,,,0.092574020493896,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629305,non-integron,,,,0.07438500087919894,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629306,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629307,non-integron,,,,0.1207083702788419,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629308,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629310,non-integron,,,,0.13314472650303608,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629311,non-integron,,,,0.12922881183956844,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629312,non-integron,,,,0.0545877891634714,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629313,non-integron,,,,0.14178022778351645,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629315,non-integron,,,,0.1262369220318708,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629316,non-integron,,,,0.19320743506633006,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629317,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629318,non-integron,,,,0.07652951699463396,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629319,non-integron,,,,0.1146599611563162,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629320,non-integron,,,,0.042671542198653406,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629321,non-integron,,,,0.036216327200998516,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629322,non-integron,,,,0.5363595957253523,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629323,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629324,non-integron,,,,0.04023229778897267,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629325,non-integron,,,,0.1442048961868864,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629326,non-integron,,,,0.01915514238984937,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629327,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629329,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629330,non-integron,,,,0.1904904766452849,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629331,non-integron,,,,0.03753602015894096,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629332,non-integron,,,,0.1256118527983173,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629333,non-integron,,,,0.08387962550810961,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629334,non-integron,,,,0.04345414532330109,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629335,non-integron,,,,0.21108104258652907,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629337,non-integron,,,,0.7190004821933834,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629338,non-integron,,,,0.03199533454450261,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629339,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629341,non-integron,,,,0.038524869087331916,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629342,non-integron,,,,0.15582476108077953,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629343,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629345,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629348,non-integron,,,,0.03597693464816936,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629354,non-integron,,,,0.03576637756418873,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629355,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629357,non-integron,,,,0.04356396013065445,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629358,non-integron,,,,0.10530772024349284,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629359,non-integron,,,,0.020476875996854386,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629360,non-integron,,,,0.05973779336075941,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629362,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629363,non-integron,,,,0.024210812847178038,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629364,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629365,non-integron,,,,0.1397139328539264,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629366,non-integron,,,,0.05749792874896389,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629369,non-integron,,,,0.010100759788576507,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629370,non-integron,,,,0.0007429376313078179,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3355030,SP,7656224,integron,,,,,,,,,,,,,2.3474410784060984,,,,,,,,,,,,,,
c_MHASMcontig_3357512,SP,7657685,non-integron,,,,,,,,,,,,,0.5039129950215668,,,,,,,,,,,,,,
c_MHASMcontig_3379583,SP,7670906,integron,,,,,,,,,,,,,2.575170973400124,,,,,,,,,,,,,,
c_MHASMcontig_3380497,SP,7671481,integron,,,,,,,,,,,,,9.098454838881857,,,,,,,,,,,,,,
c_MHASMcontig_3380497,SP,7671487,non-integron,,,,,,,,,,,,,0.14862047383051952,,,,,,,,,,,,,,
c_MHASMcontig_3388283,SP,7675973,non-integron,,,,,,,,,,,,,36.8333597697721,,,,,,,,,,,,,,
c_MHASMcontig_3411796,SP,7689841,non-integron,,,,,,,,,,,,,0.4206325054425428,,,,,,,,,,,,,,
c_MHASMcontig_3413660,SP,7690912,non-integron,,,,,,,,,,,0.6811407242441719,,0.23281846498819456,,,,,,,,,,,,,,
c_MHASMcontig_3422683,SP,7696025,non-integron,,,,,,,,,,,,,0.7950379119798299,,,,,,,,,,,,,,
c_MHASMcontig_3424019,SP,7696854,integron,,,,,,,,,,,,,0.3164398038630411,,,,,,,,,,,,,,
c_MHASMcontig_3444466,SP,7709107,non-integron,,,,,,,,,,,,,1.6814755014297336,,,,,,,,,,,,,,
c_MHASMcontig_3450539,SP,7712932,integron,,,,,,,,,,,,,0.4729870777459171,,,,,,,,,,,,,,
c_MHASMcontig_3482811,SP,7779699,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3482811,SP,7779700,non-integron,,,,0.19712825776097,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3482811,SP,7779701,integron,,,,0.4158872676369419,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3504808,SP,7801761,non-integron,,,,,,,,,,,0.002980391985863234,,,,,,,,,,,,,,,,
c_MHASMcontig_3504808,SP,7801762,integron,,,,,,,,,,,0.2240600083588863,,,,,,,,,,,,,,,,
c_MHASMcontig_3504808,SP,7801763,integron,,,,,,,,,,,0.11581366262435122,,,,,,,,,0.1273848507099981,,,,,,,
c_MHASMcontig_3504808,SP,7801764,non-integron,,,,,,,,,,,0.006464986297537109,,,,,,,,,0.008354458068077348,,,,,,,
c_MHASMcontig_3507336,SP,7803976,non-integron,,,,0.023123665021503845,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3507336,SP,7803977,non-integron,,,,0.016178689646470373,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3540079,SP,7837564,integron,,,,,,,,,,,0.0417570172137021,,,,,,,,,0.037269114422163054,,,,,,,
c_MHASMcontig_3540079,SP,7837565,non-integron,,,,,,,,,,,0.010049653563768298,,,,,,,,,0.015678951812100626,,,,,,,
c_MHASMcontig_3540079,SP,7837566,integron,,,,,,,,,,,0.3733281483312408,,,,,,,,,0.2995656924391084,,,,,,,
c_MHASMcontig_3613362,SP,7876516,non-integron,,,,,,,,,,,,,0.0850753435995135,,,,,,,0.011754059853073474,,,0.005625085480891719,,,0.022382706232282248,
c_MHASMcontig_3613362,SP,7876517,non-integron,,,,,,,,,,,0.10824498199344763,,0.03599209277280455,,,,,,,0.038871814729848055,,,0.07340003911835287,,,0.003375322929363334,
c_MHASMcontig_3613362,SP,7876518,integron,,,,,,,,,,,0.26664289542995184,,0.12299939549426815,,,,,,,0.11264992439837432,,,0.18678499915527985,,,0.12410814109830025,
c_MHASMcontig_3660129,SP,7887394,non-integron,,,,0.06847405677420085,,,,,,0.0,,,,,,,,,,,,,,,,,
c_MHASMcontig_3660129,SP,7887395,non-integron,,,,0.01373702609962542,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3676352,SP,7892665,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3680434,SP,7894064,integron,,,,0.07921602893525996,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3692833,SP,7899498,integron,,,1.0444887333173696,0.5797914002128497,,,,,0.7259302619182719,,0.518850091291959,0.5448021207137775,,0.5450508883455789,,,,,,,,,0.7675698561657007,,1.4163727898297866,0.3848504491685804,
c_MHASMcontig_3780583,SP,7930573,non-integron,,,,0.23769668443975644,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3780583,SP,7930576,non-integron,,,,0.024500928804042442,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3780583,SP,7930577,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3780583,SP,7930578,non-integron,,,,0.004735859015866579,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3780583,SP,7930579,integron,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,
