bin,depth,Percent Complete,Percent Contamination,Strain Heterogeneity,GC_content,contigs count,Max. contig length (bp),N50 contig length (bp),Mean contig length (bp),bin_size(Mbp),Coding density,Data repository hosting the genome assembly reported in this study,GenBank Accession ID for newly reported draft genomes,Matches Delmont et al. (2017) genome,Matches Tully et al. (2017) genome,Domain,Phylum,Class,Order,Family,Genus,Species,Phylogeny source method,ocean,Total ORFs,Transposases,Integrases,Percent Transposases,Percent Integrases,Highest Relative Abundance,complete genome size (Mbp),tara_station,size_fraction,biofilm_count,percent_biofilm,defense_count,percent_defense,prot,prot_normalized,bact,bact_over_prot,lifestyle
NAT-61,DCM,97.58,7.92,30.77,56.07,229,"208,124","51,497","34,078",7.8,89.04,NCBI Assembly,NZVR00000000,TARA_ANW_MAG_00039,n.a.,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_E,,Hug et al. phylogenetic marker set,NAT,5958,0,12,0.0,0.002014099,tara142_bact_dcm,7.993441279,tara142,bact,2,0.00033568300000000003,97,0.016280631084256463,0.186189891,0.7248534995177198,0.66913298,0.7248534995177198,mixed
NAT-62,DCM,86.81,1.1,100.0,30.8,54,"84,195","33,197","26,855",1.45,96.84,NCBI Assembly,NZVQ00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,NAT,1287,0,12,0.0,0.009324009,tara142_bact_dcm,1.67031448,tara142,bact,0,0.0,15,0.011655011655011656,0.073158441,13.249597721660505,4.805883434,13.249597721660505,free_living
NAT-64,MES,96.1,2.24,0.0,61.23,77,"236,406","90,425","55,142",4.25,90.44,NCBI Assembly,NZVM00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pseudomonas,,Alternative phylogenetic marker set,NAT,3976,17,3,0.004275654,0.000754527,tara142_bact_meso,4.422476587,tara142,bact,12,0.003018109,113,0.028420523138832997,4.2717247359999995,0.6175014327604805,13.078180507999999,0.6175014327604805,mixed
NAT-66,SRF,91.52,2.61,37.5,42.46,122,"80,944","33,046","23,448",2.86,92.06,NCBI Assembly,NZVJ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,novel_genusE10,,Hug et al. phylogenetic marker set,NAT,2670,0,2,0.0,0.0007490639999999999,tara146_bact_surface,3.125,tara146,bact,3,0.0011235960000000001,37,0.013857677902621723,0.441975508,3.154259456500881,6.911967947,3.154259456500881,mixed
NAT-67,MES,97.21,8.25,90.91,54.96,53,"242,840","112,039","69,780",3.7,90.02,NCBI Assembly,NZVH00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,,,Hug et al. phylogenetic marker set,NAT,3405,12,33,0.0035242290000000003,0.00969163,tara146_prot_meso,3.806192779,tara146,prot,6,0.001762115,77,0.02261380323054332,1.067869122,0.2847829089929413,1.5077802450000002,0.2847829089929413,mixed
NAT-68,SRF,82.53,3.2,75.0,48.13,60,"124,284","50,899","34,823",2.09,95.99,NCBI Assembly,NZVG00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_D,,,Hug et al. phylogenetic marker set,NAT,1742,1,1,0.000574053,0.000574053,tara004_bact_surface,2.532412456,tara004,bact,0,0.0,26,0.014925373134328358,0.033865167999999994,29.157989193512243,4.895723741000001,29.157989193512243,free_living
NAT-686,SRF,79.78,4.68,6.06,38.78,95,"193,316","41,830","29,582",2.81,92.57,NCBI Assembly,NZVE00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,novel_genusE4,,Hug et al. phylogenetic marker set,NAT,2688,0,2,0.0,0.000744048,tara145_bact_surface,3.5221860119999997,tara145,bact,0,0.0,43,0.015997023809523808,0.07640545,3.5606544610614477,1.3488394709999998,3.5606544610614477,mixed
NAT-69,DCM,97.58,0.0,0.0,48.08,100,"475,131","100,832","48,909",4.89,91.85,NCBI Assembly,NZVD00000000,"TARA_ANW_MAG_00007, TARA_PSW_MAG_00027",n.a.,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_G,,Hug et al. phylogenetic marker set,NAT,3682,0,11,0.0,0.002987507,tara142_bact_dcm,5.011272802,tara142,bact,2,0.000543183,58,0.015752308527973928,0.40900935400000005,1.2185849369196537,2.471127444000001,1.2185849369196537,mixed
NAT-7,MES,99.02,9.24,60.71,65.54,62,"369,511","121,339","85,581",5.31,90.48,NCBI Assembly,NZVC00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Maritimibacter,,Hug et al. phylogenetic marker set,NAT,5085,15,10,0.0029498529999999997,0.0019665679999999997,tara149_prot_meso,5.36255302,tara149,prot,4,0.0007866269999999999,83,0.01632251720747296,1.1746010419999997,0.12940345879382176,0.7536025590000001,0.12940345879382176,mixed
NAT-70,SRF,87.5,2.31,23.08,51.2,87,"177,946","49,924","34,487",3.0,86.21,NCBI Assembly,NZVB00000000,n.a.,n.a.,Bacteria,Cyanobacteria,Chroococcales,Chroococcales,Cyanobium,,,CheckM,NAT,3028,4,0,0.001321004,0.0,tara142_bact_surface,3.428571429,tara142,bact,8,0.002642008,52,0.017173051519154558,0.5401877820000001,0.939390613292938,2.515921413,0.939390613292938,mixed
NAT-71,SRF,96.15,6.69,10.53,50.93,50,"241,281","98,356","52,673",2.63,94.14,NCBI Assembly,NZVA00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,,Hug et al. phylogenetic marker set,NAT,2563,0,10,0.0,0.003901678,tara146_bact_surface,2.735309412,tara146,bact,1,0.00039016800000000004,46,0.01794771751853297,0.158214072,12.52377315559638,9.82395578,12.52377315559638,free_living
NAT-72,SRF,86.84,2.54,62.5,29.94,88,"132,743","25,929","24,041",2.12,95.2,NCBI Assembly,NZUZ00000000,TARA_ANE_MAG_00001,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,,,Hug et al. phylogenetic marker set,NAT,2129,0,0,0.0,0.0,tara148_prot_surface,2.4412713040000003,tara148,prot,1,0.00046970400000000004,34,0.015969938938468764,0.404721456,2.0456435189364806,4.104802642,2.0456435189364806,mixed
NAT-74,SRF,84.62,0.0,0.0,29.77,53,"143,155","33,500","28,777",1.53,96.97,NCBI Assembly,NZUX00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,NAT,1384,0,2,0.0,0.001445087,tara142_bact_surface,1.808083195,tara142,bact,2,0.001445087,20,0.014450867052023121,0.04483899499999999,19.96898463927565,4.439335328,19.96898463927565,free_living
NAT-75,MES,98.51,4.31,83.33,64.87,86,"265,166","55,071","40,039",3.44,90.91,NCBI Assembly,NZUW00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Hug et al. phylogenetic marker set,NAT,3184,20,3,0.006281406999999999,0.0009422110000000001,tara142_bact_meso,3.492031266,tara142,bact,7,0.0021984920000000002,91,0.02858040201005025,3.396265900000001,0.5284586923121705,8.898541465,0.5284586923121705,mixed
NAT-79,DCM,95.44,4.76,50.0,40.38,122,"106,655","44,479","34,776",4.24,87.09,NCBI Assembly,NZUT00000000,n.a.,n.a.,Bacteria,Poribacteria,,,,,,Hug et al. phylogenetic marker set,NAT,3386,0,2,0.0,0.000590667,tara151_prot_dcm,4.442581727,tara151,prot,2,0.000590667,55,0.016243354991139988,5.105553663,0.18329367474114003,4.639769669999999,0.18329367474114003,mixed
NAT-8,MES,96.02,6.26,23.08,71.27,137,"373,063","84,374","59,827",8.2,92.53,NCBI Assembly,NZUS00000000,n.a.,n.a.,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandracinaceae,Sandaracinus,,Hug et al. phylogenetic marker set,NAT,6890,12,3,0.001741655,0.000435414,tara152_prot_meso,8.539887522999999,tara152,prot,1,0.000145138,138,0.020029027576197386,0.8494051880000001,0.28257779765688457,1.190033106,0.28257779765688457,mixed
NAT-81,MES,88.85,3.4,100.0,41.87,168,"134,812","28,622","24,806",4.17,88.78,NCBI Assembly,NZUQ00000000,n.a.,n.a.,Bacteria,Poribacteria,,,,,,Hug et al. phylogenetic marker set,NAT,3439,1,5,0.000290782,0.001453911,tara149_prot_meso,4.69330332,tara149,prot,12,0.0034893859999999997,57,0.016574585635359115,12.007220313,0.08266093161275656,4.920949101000001,0.08266093161275656,particle
NAT-82,SRF,98.33,3.65,25.0,63.7,70,"283,883","94,382","58,776",4.11,90.4,NCBI Assembly,NZUP00000000,TARA_ANW_MAG_00011,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,,Hug et al. phylogenetic marker set,NAT,3893,12,8,0.003082456,0.00205497,tara148_prot_surface,4.179802705,tara148,prot,10,0.002568713,82,0.021063447212946312,0.2249331,0.6141928896103964,0.6849584870000002,0.6141928896103964,mixed
NAT-84,MES,85.84,3.3,61.11,49.45,160,"94,495","30,611","24,884",3.98,88.97,NCBI Assembly,NZUN00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,NAT,3562,6,0,0.0016844470000000002,0.0,tara146_prot_meso,4.636533085,tara146,prot,9,0.00252667,122,0.03425042111173498,0.699526457,0.3727507238065493,1.292792245,0.3727507238065493,mixed
NAT-88,SRF,93.17,0.0,0.0,30.48,39,"215,955","57,260","39,621",1.55,96.79,NCBI Assembly,NZUK00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_B,,,Hug et al. phylogenetic marker set,NAT,1315,0,4,0.0,0.003041825,tara145_bact_surface,1.663625631,tara145,bact,0,0.0,18,0.013688212927756654,0.13185214799999995,3.7826562321035406,2.4728067739999995,3.7826562321035406,mixed
NAT-89,MES,93.41,1.19,50.0,54.4,133,"125,601","31,424","26,207",3.49,91.75,NCBI Assembly,NZUJ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Ponticaulis,,Hug et al. phylogenetic marker set,NAT,3324,3,7,0.000902527,0.0021058970000000002,tara152_prot_meso,3.7362166789999995,tara152,prot,8,0.0024067389999999998,66,0.019855595667870037,0.8428364709999998,0.11152119467229349,0.466022442,0.11152119467229349,mixed
NAT-9,MES,81.39,2.42,100.0,64.73,24,"466,205","281,507","141,171",3.39,88.53,NCBI Assembly,NZUI00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Confluentimicrobium,,Hug et al. phylogenetic marker set,NAT,3085,5,11,0.0016207460000000002,0.00356564,tara149_prot_meso,4.165130851,tara149,prot,8,0.0025931929999999997,53,0.017179902755267422,2.9630046709999998,0.16760720012088007,2.4622441000000004,0.16760720012088007,mixed
NAT-90,SRF,75.78,1.73,33.33,29.61,33,"130,189","67,777","45,940",1.52,95.77,NCBI Assembly,NZUH00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_C,,Hug et al. phylogenetic marker set,NAT,1354,0,1,0.0,0.000738552,tara145_bact_surface,2.005806281,tara145,bact,0,0.0,24,0.01772525849335303,0.392081732,6.085319820481052,11.829492521999999,6.085319820481052,mixed
NAT-91,MES,95.21,8.23,84.48,64.81,52,"317,132","95,904","56,065",2.92,91.83,NCBI Assembly,NZUG00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,,Alternative phylogenetic marker set,NAT,2831,2,17,0.000706464,0.006004945,tara152_prot_meso,3.0669047369999998,tara152,prot,7,0.002472625,67,0.023666548922642177,5.607082213000001,0.28219426860263624,7.844968624,0.28219426860263624,mixed
NAT-92,MES,94.3,1.67,50.0,35.13,54,"314,224","115,221","72,197",3.9,90.26,NCBI Assembly,NZUE00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Mesonia,,Hug et al. phylogenetic marker set,NAT,3525,11,2,0.0031205670000000003,0.000567376,tara146_prot_meso,4.13573701,tara146,prot,8,0.002269504,100,0.028368794326241134,1.820365168,1.026420329252932,9.263814711999999,1.026420329252932,mixed
NAT-94,SRF,98.89,7.58,64.29,54.29,88,"395,152","188,024","70,171",6.18,91.65,NCBI Assembly,NZUC00000000,TARA_ANW_MAG_00006,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,,Hug et al. phylogenetic marker set,NAT,5347,13,8,0.00243127,0.0014961660000000002,tara150_prot_surface,6.249367985,tara150,prot,14,0.002618291,116,0.021694408079296804,1.06807893,0.29341542221187816,1.5537902179999998,0.29341542221187816,mixed
NP-1,SRF,80.47,3.66,26.67,56.77,127,"83,571","21,148","18,118",2.3,89.92,NCBI Assembly,PCCZ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,Hug et al. phylogenetic marker set,NP,2167,14,0,0.006460545,0.0,tara137_virus_surface,2.858208028,tara137,virus,6,0.002768805,58,0.0267651130595293,7.581682279000001,0.27793264604797285,10.447472604,0.27793264604797285,mixed
NP-10,MES,99.22,3.12,42.11,56.81,38,"955,805","150,453","108,756",4.13,90.82,NCBI Assembly,PCCY00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,,Hug et al. phylogenetic marker set,NP,4110,19,4,0.004622871,0.000973236,tara137_virus_meso,4.162467245,tara137,virus,6,0.001459854,89,0.02165450121654501,0.9637230350000001,0.0587503851570669,0.2807172210000001,0.0587503851570669,particle
NP-100,MES,98.91,0.59,0.0,63.31,68,"268,908","72,592","53,269",3.62,92.25,NCBI Assembly,PCCX00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,,,,Hug et al. phylogenetic marker set,NP,3261,7,1,0.0021465810000000003,0.000306654,tara138_prot_meso,3.6598928319999997,tara138,prot,11,0.003373198,94,0.02882551364612082,1.49803897,0.08545739467200422,0.63471514,0.08545739467200422,particle
NP-101,SRF,92.49,2.7,14.29,29.25,78,"57,948","26,975","18,590",1.45,96.13,NCBI Assembly,PCCU00000000,n.a.,TMED93,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,novel_familyE1,,,Hug et al. phylogenetic marker set,NP,1514,0,2,0.0,0.001321004,tara138_prot_surface,1.567737053,tara138,prot,1,0.000660502,27,0.0178335535006605,0.856800391,0.9842435567339711,4.1810786250000005,0.9842435567339711,mixed
NP-104,SRF,87.64,3.13,0.0,31.46,93,"59,281","17,576","16,697",1.55,96.67,NCBI Assembly,PCCQ00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,16S rRNA - SILVA SSURef128,NP,1417,0,1,0.0,0.0007057160000000001,tara137_bact_surface,1.768598813,tara137,bact,1,0.0007057160000000001,24,0.016937191249117856,0.23256523899999998,7.212356800872524,8.316260863999998,7.212356800872524,mixed
NP-1044,MES,90.56,1.48,0.0,52.4,126,"112,847","42,282","27,542",3.47,88.85,NCBI Assembly,PCCP00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,NP,3125,7,23,0.00224,0.007359999999999999,tara133_bact_meso,3.8317137810000004,tara133,bact,3,0.0009599999999999999,86,0.02752,0.046760867,2.365418410550169,0.5483989639999999,2.365418410550169,mixed
NP-1046,SRF,95.16,5.52,0.0,41.13,49,"174,522","54,840","39,286",1.93,89.35,NCBI Assembly,PCCO00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,,Hug et al. phylogenetic marker set,NP,1765,0,14,0.0,0.007932011,tara133_bact_surface,2.028163094,tara133,bact,3,0.0016997170000000001,31,0.017563739376770537,0.05436483500000001,2.9569999316876623,0.7970315020000001,2.9569999316876623,mixed
NP-105,MES,80.16,2.2,0.0,61.76,145,"45,178","16,933","14,897",2.16,92.35,NCBI Assembly,PCCM00000000,n.a.,n.a.,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,,Hug et al. phylogenetic marker set,NP,1975,0,2,0.0,0.001012658,tara133_bact_meso,2.694610778,tara133,bact,1,0.000506329,50,0.02531645569620253,0.32304337,3.661178370651436,5.863917051,3.661178370651436,mixed
NP-1051,DCM,71.38,4.65,40.0,59.5,80,"35,199","14,952","14,422",1.15,90.48,NCBI Assembly,PCCL00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,Hug et al. phylogenetic marker set,NP,1122,0,2,0.0,0.001782531,tara137_bact_dcm,1.611095545,tara137,bact,4,0.003565062,12,0.0106951871657754,1.905557824,0.7519559622776903,7.104289281,0.7519559622776903,mixed
NP-1052,SRF,87.28,2.42,0.0,43.19,108,"141,021","32,173","21,771",2.35,89.66,NCBI Assembly,PCCK00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE3,,Hug et al. phylogenetic marker set,NP,2054,0,5,0.0,0.002434275,tara133_bact_surface,2.69248396,tara133,bact,1,0.000486855,30,0.014605647517039922,0.8116784140000002,0.8481347242139953,3.4131465729999992,0.8481347242139953,mixed
NP-106,MES,77.6,2.0,0.0,63.74,43,"51,148","26,290","23,442",1.01,94.68,NCBI Assembly,PCCI00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,,,,Hug et al. phylogenetic marker set,NP,967,0,4,0.0,0.004136505,tara137_prot_meso,1.301546392,tara137,prot,0,0.0,17,0.017580144777662874,1.490136072,0.5060030198938048,3.7383945490000006,0.5060030198938048,mixed
NP-107,SRF,82.99,0.13,0.0,48.12,44,"186,457","82,710","48,853",2.15,95.17,NCBI Assembly,PCCG00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,,,Hug et al. phylogenetic marker set,NP,1782,0,1,0.0,0.000561167,tara133_bact_surface,2.590673575,tara133,bact,1,0.000561167,31,0.01739618406285073,0.073905166,1.7987496992364158,0.659100482,1.7987496992364158,mixed
NP-1070,MES,79.08,1.78,12.5,35.06,63,"143,258","25,948","21,808",1.37,95.17,NCBI Assembly,PCCF00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,,Hug et al. phylogenetic marker set,NP,1331,0,0,0.0,0.0,tara133_bact_meso,1.732422863,tara133,bact,2,0.00150263,32,0.02404207362885049,0.6005338029999998,1.8420589885610956,5.484626905000001,1.8420589885610956,mixed
NP-109,SRF,83.06,0.0,0.0,48.66,279,"103,649","27,858","22,232",6.2,85.26,NCBI Assembly,PCCB00000000,n.a.,n.a.,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,,Hug et al. phylogenetic marker set,NP,4835,21,2,0.00434333,0.00041365,tara137_virus_surface,7.4644835060000005,tara137,virus,1,0.000206825,137,0.028335056876938988,0.13425972400000002,0.13119671478933992,0.087332282,0.13119671478933992,mixed
NP-11,MES,100.0,9.51,0.0,45.52,157,"691,341","64,457","24,456",3.84,86.51,NCBI Assembly,PCBZ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,16S rRNA - SILVA SSURef128,NP,3317,11,11,0.00331625,0.00331625,tara138_prot_meso,3.84,tara138,prot,3,0.0009044319999999999,78,0.02351522460054266,1.55299579,0.020305857757694973,0.156349939,0.020305857757694973,particle
NP-110,DCM,70.27,0.96,50.0,56.83,39,"149,808","44,505","31,750",1.24,95.23,NCBI Assembly,PCBY00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,,,,CheckM,NP,1069,0,2,0.0,0.0018709070000000002,tara137_bact_dcm,1.764622172,tara137,bact,0,0.0,11,0.01028999064546305,0.7282879400000001,1.4098383665826553,5.0907121570000005,1.4098383665826553,mixed
NP-112,MES,72.13,0.8,100.0,57.91,53,"55,343","23,416","18,276",0.97,95.83,NCBI Assembly,PCBV00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,,,,Hug et al. phylogenetic marker set,NP,908,0,3,0.0,0.003303965,tara137_prot_meso,1.344794122,tara137,prot,0,0.0,14,0.015418502202643172,2.0224850150000004,0.6543099258893725,6.561073746,0.6543099258893725,mixed
NP-113,DCM,96.46,4.84,12.5,58.86,115,"260,396","61,850","39,529",4.55,90.14,NCBI Assembly,PCBT00000000,TARA_PON_MAG_00053,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,Hug et al. phylogenetic marker set,NP,4493,7,17,0.001557979,0.003783663,tara137_bact_dcm,4.716981132,tara137,bact,1,0.000222568,70,0.015579790785666592,0.710535359,0.3383120566056272,1.1918161559999998,0.3383120566056272,mixed
NP-1160,DCM,73.5,0.0,0.0,32.93,89,"46,354","17,622","15,438",1.37,96.31,NCBI Assembly,PCBP00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,,,Hug et al. phylogenetic marker set,NP,1230,0,14,0.0,0.011382113999999999,tara133_bact_dcm,1.863945578,tara133,bact,0,0.0,16,0.013008130081300813,0.14218313999999999,3.9169549823398904,2.761231247,3.9169549823398904,mixed
NP-117,DCM,95.23,0.68,0.0,50.37,152,"118,283","35,440","25,313",3.85,93.64,NCBI Assembly,PCBO00000000,TARA_PON_MAG_00041,n.a.,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,,,,Hug et al. phylogenetic marker set,NP,3059,0,1,0.0,0.00032690400000000004,tara133_bact_dcm,4.042843642,tara133,bact,0,0.0,44,0.014383785550833606,0.128859712,3.0399034557987363,1.9421512360000002,3.0399034557987363,mixed
NP-119,SRF,96.97,7.81,0.0,51.16,200,"595,537","81,090","53,764",10.75,88.94,NCBI Assembly,PCBK00000000,TARA_PON_MAG_00013,n.a.,Bacteria,Proteobacteria,Deltaproteobacteria,,,,,Hug et al. phylogenetic marker set,NP,7727,17,1,0.002200078,0.000129416,tara138_prot_surface,11.08590286,tara138,prot,12,0.001552996,171,0.02213019283033519,4.28875519,0.05536156798366997,1.177187757,0.05536156798366997,particle
NP-12,SRF,86.14,4.65,59.26,66.4,144,"151,712","35,047","27,324",3.93,90.64,NCBI Assembly,PCBJ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,CheckM,NP,3582,19,25,0.005304299,0.006979341,tara138_prot_surface,4.562340376,tara138,prot,6,0.001675042,118,0.03294249022892239,1.028013014,0.7896026659571581,4.024512833999999,0.7896026659571581,mixed
NP-120,SRF,98.82,0.0,0.0,52.98,20,"1,094,072","300,322","243,306",4.87,88.95,NCBI Assembly,PCBI00000000,n.a.,n.a.,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,novelGenus_A,,Hug et al. phylogenetic marker set,NP,4230,9,2,0.00212766,0.00047281300000000004,tara138_prot_surface,4.928152196,tara138,prot,4,0.0009456260000000001,73,0.017257683215130024,6.966299469,0.14310740600496064,4.942769383,0.14310740600496064,mixed
NP-122,MES,81.4,0.61,0.0,52.41,126,"96,783","25,698","19,937",2.51,91.82,NCBI Assembly,PCBE00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,,,Hug et al. phylogenetic marker set,NP,2333,1,5,0.00042863300000000004,0.002143163,tara137_prot_meso,3.0835380839999997,tara137,prot,3,0.001285898,45,0.01928846978139734,11.618738583,0.7203974141863931,41.498961021999996,0.7203974141863931,mixed
NP-124,SRF,99.48,9.14,34.0,64.33,91,"586,380","162,101","81,477",7.41,88.02,NCBI Assembly,PCBC00000000,n.a.,n.a.,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,metallidurans,Hug et al. phylogenetic marker set,NP,6848,42,6,0.006133178,0.000876168,tara137_prot_surface,7.448733413999999,tara137,prot,21,0.003066589,160,0.02336448598130841,1.0370897259999998,0.13439377279573186,0.6910374370000001,0.13439377279573186,mixed
NP-125,SRF,96.62,9.37,36.51,57.54,114,"310,143","44,651","33,856",3.86,92.17,NCBI Assembly,PCBB00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,,Alternative phylogenetic marker set,NP,3640,18,4,0.004945055,0.001098901,tara137_virus_surface,3.995032084,tara137,virus,8,0.002197802,87,0.0239010989010989,1.502510452,0.23725739727352657,1.767434637,0.23725739727352657,mixed
