gene_callers_id,contig,start,stop,direction,partial,call_type,accession,gene_function,e_value,category,element,cassette_begin,cassette_end,type_molecule,from_integron_type,ocean
1774433,c_169412,5916,6381,f,0,1,,,,,169412_9,5917,6381,protein,complete,SAT
1774434,c_169412,6431,6521,r,1,1,,,,,169412_10,6432,6521,protein,complete,SAT
1777236,c_169658,925,1261,r,0,1,,,,,169658_3,926,1261,protein,CALIN,SAT
1777237,c_169658,1487,1958,r,0,1,,,,,169658_4,1488,1958,protein,CALIN,SAT
1777238,c_169658,2053,2419,r,0,1,,,,,169658_5,2054,2419,protein,CALIN,SAT
1777239,c_169658,2463,2811,r,0,1,,,,,169658_6,2464,2811,protein,CALIN,SAT
1777240,c_169658,2962,3163,r,0,1,,,,,169658_7,2963,3163,protein,CALIN,SAT
1777241,c_169658,3310,3760,r,0,1,,,,,169658_8,3311,3760,protein,CALIN,SAT
1777242,c_169658,3832,4147,r,0,1,,,,,169658_9,3833,4147,protein,CALIN,SAT
1777243,c_169658,4249,4564,r,0,1,,,,,169658_10,4250,4564,protein,CALIN,SAT
1777244,c_169658,4667,4976,r,0,1,,,,,169658_11,4668,4976,protein,CALIN,SAT
1777245,c_169658,5072,5561,r,0,1,COG2453,Protein-tyrosine phosphatase (CDC14) (PDB:1D5R),3.9e-35,Signal transduction mechanisms,169658_12,5073,5561,protein,CALIN,SAT
1777246,c_169658,5750,5957,r,0,1,,,,,169658_13,5751,5957,protein,CALIN,SAT
1788423,c_170667,4938,5229,r,0,1,,,,,170667_7,4939,5229,protein,CALIN,SAT
1788424,c_170667,5257,5788,r,0,1,,,,,170667_8,5258,5788,protein,CALIN,SAT
1788425,c_170667,5894,6194,r,0,1,,,,,170667_9,5895,6194,protein,CALIN,SAT
1788591,c_170694,239,497,f,0,1,,,,,170694_1,240,497,protein,CALIN,SAT
1788592,c_170694,710,1085,f,0,1,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),2.2e-14,"Mobilome: prophages, transposons",170694_2,711,1085,protein,CALIN,SAT
1788600,c_170694,7175,7832,f,1,1,COG0559,"Branched-chain amino acid ABC-type transport system, permease component (LivH)",7.899999999999994e-100,Amino acid transport and metabolism,170694_10,7176,7832,protein,CALIN,SAT
1793523,c_171196,1,220,r,1,1,,,,,171196_1,2,220,protein,CALIN,SAT
1793524,c_171196,288,999,r,0,1,,,,,171196_2,289,999,protein,CALIN,SAT
1793525,c_171196,1093,1396,r,0,1,,,,,171196_3,1094,1396,protein,CALIN,SAT
1793526,c_171196,1440,2220,r,0,1,,,,,171196_4,1441,2220,protein,CALIN,SAT
1793527,c_171196,2297,2729,r,0,1,,,,,171196_5,2298,2729,protein,CALIN,SAT
1793528,c_171196,2792,3146,r,0,1,,,,,171196_6,2793,3146,protein,CALIN,SAT
1794469,c_171290,3036,3639,r,1,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.8e-74,"Replication, recombination and repair",171290_5,3037,3639,protein,In0,SAT
1804385,c_172325,125135,126113,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),5.099999999999998e-127,"Replication, recombination and repair",172325_122,125136,126113,protein,In0,SAT
1874329,c_178895,16347,17790,r,0,1,COG3666,"Transposase, IS1182 family",1.199999999999999e-169,"Mobilome: prophages, transposons",178895_15,16348,17790,protein,CALIN,SAT
1874330,c_178895,18403,18691,r,0,1,,,,,178895_16,18404,18691,protein,CALIN,SAT
2007253,c_192975,773,1478,f,0,1,,,,,192975_2,774,1478,protein,CALIN,SAT
2007254,c_192975,1565,1841,f,0,1,,,,,192975_3,1566,1841,protein,CALIN,SAT
2007255,c_192975,1973,2384,f,0,1,,,,,192975_4,1974,2384,protein,CALIN,SAT
2007256,c_192975,2503,3142,f,0,1,,,,,192975_5,2504,3142,protein,CALIN,SAT
2007257,c_192975,3235,3481,f,0,1,,,,,192975_6,3236,3481,protein,CALIN,SAT
2031415,c_194825,3065,3392,f,0,1,,,,,194825_4,3066,3392,protein,CALIN,SAT
2031416,c_194825,3513,3849,f,0,1,,,,,194825_5,3514,3849,protein,CALIN,SAT
2031417,c_194825,3944,4160,f,0,1,,,,,194825_6,3945,4160,protein,CALIN,SAT
2033522,c_194896,9894,10458,f,0,1,,,,,194896_12,9895,10458,protein,CALIN,SAT
2033523,c_194896,10567,10933,f,0,1,,,,,194896_13,10568,10933,protein,CALIN,SAT
2033524,c_194896,11042,11450,f,0,1,COG2050,"Acyl-CoA thioesterase PaaI, contains HGG motif (PaaI) (PDB:1PSU)",2e-45,"Secondary metabolites biosynthesis, transport and catabolism",194896_14,11043,11450,protein,CALIN,SAT
2033525,c_194896,11649,11859,r,0,1,,,,,194896_15,11650,11859,protein,CALIN,SAT
2034066,c_194916,8261,8945,f,0,1,,,,,194916_7,8262,8945,protein,CALIN,SAT
2034067,c_194916,9019,9673,f,0,1,,,,,194916_8,9020,9673,protein,CALIN,SAT
2034068,c_194916,9743,10787,f,0,1,,,,,194916_9,9744,10787,protein,CALIN,SAT
2034420,c_194925,1619,2465,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),6.399999999999997e-70,"Replication, recombination and repair",194925_2,1620,2465,protein,complete,SAT
2034421,c_194925,2674,3022,f,0,1,,,,,194925_3,2675,3022,protein,complete,SAT
2034422,c_194925,3148,3547,f,0,1,COG0346,"Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family (GloA) (PDB:3R4Q) (PUBMED:11830595)",3.299999999999999e-40,"Secondary metabolites biosynthesis, transport and catabolism",194925_4,3149,3547,protein,complete,SAT
2034869,c_194939,9387,10380,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.1999999999999992e-99,"Replication, recombination and repair",194939_8,9388,10380,protein,In0,SAT
2035301,c_194940,114614,115619,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.6999999999999988e-125,"Replication, recombination and repair",194940_120,114615,115619,protein,complete,SAT
2035302,c_194940,115941,116286,f,0,1,COG2764,"Zn-dependent glyoxalase, PhnB family (PhnB) (PDB:5KEF) (PUBMED:28034013)",2.2e-13,Energy production and conversion,194940_121,115942,116286,protein,complete,SAT
2035303,c_194940,116403,117735,f,0,1,,,,,194940_122,116404,117735,protein,complete,SAT
2035304,c_194940,117749,118103,f,0,1,,,,,194940_123,117750,118103,protein,complete,SAT
2035305,c_194940,118234,118477,f,0,1,,,,,194940_124,118235,118477,protein,complete,SAT
2035306,c_194940,118527,119286,f,0,1,,,,,194940_125,118528,119286,protein,complete,SAT
2035307,c_194940,119380,120304,f,0,1,,,,,194940_126,119381,120304,protein,complete,SAT
2035308,c_194940,120333,120594,f,0,1,,,,,194940_127,120334,120594,protein,complete,SAT
2035309,c_194940,120713,121421,f,0,1,COG3593,"Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains (YbjD)",2.9999999999999997e-44,"Replication, recombination and repair",194940_128,120714,121421,protein,complete,SAT
2042118,c_195262,25940,26567,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.4e-37,"Replication, recombination and repair",195262_28,25941,26567,protein,In0,SAT
2096932,c_199113,2112,3081,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.3999999999999992e-124,"Replication, recombination and repair",199113_4,2113,3081,protein,complete,SAT
2096933,c_199113,3788,3977,r,0,1,,,,,199113_5,3789,3977,protein,complete,SAT
2096934,c_199113,3991,4534,f,0,1,COG2318,"Bacillithiol/mycothiol S-transferase BstA/DinB, DinB/YfiT family (unrelated to E. coli DinB) (DinB) (PDB:2QE9) (PUBMED:22059487;24821014)",5.699999999999998e-72,"Secondary metabolites biosynthesis, transport and catabolism",199113_6,3992,4534,protein,complete,SAT
2112673,c_200413,48814,49528,f,0,1,,,,,200413_49,48815,49528,protein,CALIN,SAT
2112674,c_200413,49708,50062,f,0,1,,,,,200413_50,49709,50062,protein,CALIN,SAT
2245391,c_214526,6637,7333,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),5.9e-61,"Replication, recombination and repair",214526_6,6638,7333,protein,complete,SAT
2245392,c_214526,7841,8198,f,0,1,,,,,214526_7,7842,8198,protein,complete,SAT
2245393,c_214526,8325,8895,f,0,1,,,,,214526_8,8326,8895,protein,complete,SAT
2245394,c_214526,9022,9277,f,0,1,,,,,214526_9,9023,9277,protein,complete,SAT
2258580,c_215810,2,1319,f,1,1,COG2199!!!COG2200,"GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M)!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant) (EAL) (PDB:2BAS)",8.899999999999993e-151,Signal transduction mechanisms!!!Signal transduction mechanisms,215810_1,3,1319,protein,CALIN,SAT
2258585,c_215810,5380,5653,r,0,1,,,,,215810_6,5381,5653,protein,CALIN,SAT
2258586,c_215810,5790,6102,r,0,1,,,,,215810_7,5791,6102,protein,CALIN,SAT
2258587,c_215810,6632,6791,r,0,1,,,,,215810_8,6633,6791,protein,CALIN,SAT
2258588,c_215810,7679,8042,r,0,1,,,,,215810_9,7680,8042,protein,CALIN,SAT
2258589,c_215810,8162,8438,r,0,1,,,,,215810_10,8163,8438,protein,CALIN,SAT
2258590,c_215810,8543,8696,r,1,1,,,,,215810_11,8544,8696,protein,CALIN,SAT
2267217,c_216678,1546,1927,f,0,1,,,,,216678_5,1547,1927,protein,CALIN,SAT
2267218,c_216678,2012,2432,f,0,1,,,,,216678_6,2013,2432,protein,CALIN,SAT
2267219,c_216678,2574,3024,f,0,1,,,,,216678_7,2575,3024,protein,CALIN,SAT
2267220,c_216678,3425,3905,f,0,1,,,,,216678_8,3426,3905,protein,CALIN,SAT
2273285,c_217276,2376,2670,f,0,1,,,,,217276_3,2377,2670,protein,CALIN,SAT
2273286,c_217276,2802,3105,f,0,1,COG1359,Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473),1.1e-40,Energy production and conversion,217276_4,2803,3105,protein,CALIN,SAT
2410231,c_231089,75767,76070,r,0,1,COG1359,Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473),1.1e-40,Energy production and conversion,231089_77,75768,76070,protein,CALIN,SAT
2410232,c_231089,76202,76496,r,0,1,,,,,231089_78,76203,76496,protein,CALIN,SAT
2539514,c_242233,101058,101358,r,0,1,,,,,242233_89,101059,101358,protein,CALIN,SAT
2539515,c_242233,101389,102943,r,0,1,,,,,242233_90,101390,102943,protein,CALIN,SAT
2539516,c_242233,103031,103820,r,0,1,,,,,242233_91,103032,103820,protein,CALIN,SAT
2539517,c_242233,103926,104874,r,0,1,,,,,242233_92,103927,104874,protein,CALIN,SAT
2552088,c_243254,146602,147568,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.799999999999999e-116,"Replication, recombination and repair",243254_142,146603,147568,protein,In0,SAT
2552092,c_243254,149341,150310,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),6.599999999999997e-127,"Replication, recombination and repair",243254_146,149342,150310,protein,In0,SAT
2557628,c_243787,2,296,f,1,1,,,,,243787_1,3,296,protein,CALIN,SAT
2557629,c_243787,483,2055,f,0,1,COG3666,"Transposase, IS1182 family",7.699999999999993e-226,"Mobilome: prophages, transposons",243787_2,484,2055,protein,CALIN,SAT
2557630,c_243787,2288,2516,f,0,1,,,,,243787_3,2289,2516,protein,CALIN,SAT
2557631,c_243787,2611,2935,f,0,1,,,,,243787_4,2612,2935,protein,CALIN,SAT
2557632,c_243787,3187,3610,f,0,1,,,,,243787_5,3188,3610,protein,CALIN,SAT
2557633,c_243787,3781,4258,f,0,1,,,,,243787_6,3782,4258,protein,CALIN,SAT
2557634,c_243787,4338,4821,f,0,1,,,,,243787_7,4339,4821,protein,CALIN,SAT
2557635,c_243787,4973,5333,f,0,1,,,,,243787_8,4974,5333,protein,CALIN,SAT
2570241,c_245126,0,285,f,1,1,COG3177,Fic family protein (PDB:3CUC),1.2e-25,Transcription,245126_1,1,285,protein,CALIN,SAT
2570242,c_245126,467,1055,r,0,1,,,,,245126_2,468,1055,protein,CALIN,SAT
2570243,c_245126,1150,1627,r,0,1,,,,,245126_3,1151,1627,protein,CALIN,SAT
2570244,c_245126,1740,2049,r,0,1,,,,,245126_4,1741,2049,protein,CALIN,SAT
2570245,c_245126,2142,2727,r,0,1,,,,,245126_5,2143,2727,protein,CALIN,SAT
2570246,c_245126,2835,3231,r,0,1,,,,,245126_6,2836,3231,protein,CALIN,SAT
2570247,c_245126,3317,4268,r,0,1,COG3586,"Uncharacterized protein domain, C-terminal to COG1479 DNAse/DNA nickase (PUBMED:17188297;32251370)",2.999999999999999e-169,General function prediction only,245126_7,3318,4268,protein,CALIN,SAT
2575360,c_245459,642,1776,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),4.9999999999999995e-102,"Replication, recombination and repair",245459_2,643,1776,protein,In0,SAT
2598761,c_246999,9827,10817,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),3.799999999999998e-98,"Replication, recombination and repair",246999_9,9828,10817,protein,In0,SAT
2601168,c_247181,412,730,f,0,1,COG2329,Heme-degrading monooxygenase HmoA and related ABM domain proteins (HmoA) (PDB:1IUJ) (PUBMED:21873409),1.4e-41,Coenzyme transport and metabolism,247181_1,413,730,protein,CALIN,SAT
2601169,c_247181,830,1208,f,0,1,,,,,247181_2,831,1208,protein,CALIN,SAT
2601170,c_247181,1305,1794,f,0,1,,,,,247181_3,1306,1794,protein,CALIN,SAT
2601171,c_247181,2462,3170,f,0,1,,,,,247181_4,2463,3170,protein,CALIN,SAT
2601172,c_247181,3246,3471,f,0,1,,,,,247181_5,3247,3471,protein,CALIN,SAT
2613768,c_248118,2,1469,r,1,1,,,,,248118_1,3,1469,protein,CALIN,SAT
2629078,c_249297,80029,80989,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),4.399999999999999e-91,"Replication, recombination and repair",249297_77,80030,80989,protein,In0,SAT
2630370,c_249417,1030,1771,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),9.599999999999994e-70,"Replication, recombination and repair",249417_3,1031,1771,protein,In0,SAT
2645117,c_250643,323,731,r,0,1,,,,,250643_2,324,731,protein,CALIN,SAT
2645118,c_250643,900,1224,r,0,1,,,,,250643_3,901,1224,protein,CALIN,SAT
2645119,c_250643,1261,1672,r,0,1,,,,,250643_4,1262,1672,protein,CALIN,SAT
2645120,c_250643,1804,2080,r,0,1,,,,,250643_5,1805,2080,protein,CALIN,SAT
2645121,c_250643,2167,2872,r,0,1,,,,,250643_6,2168,2872,protein,CALIN,SAT
2677455,c_253523,1279,1609,f,0,1,,,,,253523_3,1280,1609,protein,CALIN,SAT
2677456,c_253523,1710,2109,f,0,1,COG3791,Uncharacterized conserved protein (PDB:1X6M),9.4e-56,Function unknown,253523_4,1711,2109,protein,CALIN,SAT
2677457,c_253523,2188,2644,f,0,1,COG0790,TPR repeat (TPR) (PDB:1KLX),2.3e-37,General function prediction only,253523_5,2189,2644,protein,CALIN,SAT
2683091,c_254081,30,1146,f,0,1,COG1106!!!COG4694,"ATPase/GTPase, AAA15 family!!!Wobble nucleotide-excising tRNase (RloC) (PUBMED:18681940)",1.2999999999999997e-70,"General function prediction only!!!Translation, ribosomal structure and biogenesis",254081_1,31,1146,protein,CALIN,SAT
2683092,c_254081,1900,2926,r,0,1,COG3547,Transposase,1.899999999999999e-172,"Mobilome: prophages, transposons",254081_2,1901,2926,protein,CALIN,SAT
2683093,c_254081,3481,3751,r,0,1,,,,,254081_3,3482,3751,protein,CALIN,SAT
2706140,c_256521,2,221,f,1,1,,,,,256521_1,3,221,protein,complete,SAT
2706140,c_256521,2,221,f,1,1,,,,,attc_001,80,137,attC,complete,SAT
2706141,c_256521,131,461,r,0,1,,,,,256521_2,132,461,protein,complete,SAT
2706142,c_256521,542,857,r,0,1,COG3093,"Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain (VapI) (PDB:4MCT)",3.6e-50,Defense mechanisms,256521_3,543,857,protein,complete,SAT
2706143,c_256521,870,1110,f,0,1,,,,,256521_4,871,1110,protein,complete,SAT
2706144,c_256521,1319,1625,r,0,1,,,,,256521_5,1320,1625,protein,complete,SAT
2706145,c_256521,2181,2433,f,0,1,COG2161,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",1.7e-34,Defense mechanisms,256521_6,2182,2433,protein,complete,SAT
2706146,c_256521,2429,2684,f,0,1,COG4115,"Toxin component of the Txe-Axe toxin-antitoxin module, Txe/YoeB family (PDB:2A6Q)",1.6e-40,Defense mechanisms,256521_7,2430,2684,protein,complete,SAT
2706147,c_256521,3037,4024,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),8.499999999999996e-98,"Replication, recombination and repair",256521_8,3038,4024,protein,complete,SAT
2713227,c_257343,817,1186,r,0,1,COG2923,"Sulfur transfer complex TusBCD TusC component, DsrF family (DsrF) (PDB:2D1P)",1.1e-55,"Translation, ribosomal structure and biogenesis",257343_3,818,1186,protein,CALIN,SAT
2713228,c_257343,1185,1575,r,0,1,COG1553,"Sulfur relay (sulfurtransferase) complex TusBCD TusD component, DsrE family (DsrE) (PDB:1JX7)",1.1999999999999996e-63,Inorganic ion transport and metabolism,257343_4,1186,1575,protein,CALIN,SAT
2713229,c_257343,1631,2297,r,0,1,COG0670,"Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family (YbhL) (PDB:4PGR) (PUBMED:28064000)",3.099999999999998e-104,Inorganic ion transport and metabolism,257343_5,1632,2297,protein,CALIN,SAT
2714564,c_257523,34,433,f,0,1,,,,,257523_1,35,433,protein,CALIN,SAT
2714565,c_257523,549,822,f,0,1,,,,,257523_2,550,822,protein,CALIN,SAT
2714566,c_257523,988,1267,f,0,1,,,,,257523_3,989,1267,protein,CALIN,SAT
2714567,c_257523,1263,1536,f,0,1,COG5304,"Predicted DNA binding protein, CopG/RHH family",1.1e-39,Transcription,257523_4,1264,1536,protein,CALIN,SAT
2714568,c_257523,1632,2016,f,0,1,,,,,257523_5,1633,2016,protein,CALIN,SAT
2714569,c_257523,2145,2553,f,0,1,,,,,257523_6,2146,2553,protein,CALIN,SAT
2714570,c_257523,2638,2995,f,0,1,,,,,257523_7,2639,2995,protein,CALIN,SAT
2714571,c_257523,3104,3377,f,0,1,,,,,257523_8,3105,3377,protein,CALIN,SAT
2714572,c_257523,3378,3681,f,0,1,COG5304,"Predicted DNA binding protein, CopG/RHH family",4.4999999999999995e-42,Transcription,257523_9,3379,3681,protein,CALIN,SAT
2714573,c_257523,3730,4036,f,0,1,,,,,257523_10,3731,4036,protein,CALIN,SAT
2714574,c_257523,4126,4402,f,0,1,,,,,257523_11,4127,4402,protein,CALIN,SAT
2841095,c_268282,171,1743,r,0,1,COG3666,"Transposase, IS1182 family",3.8999999999999956e-230,"Mobilome: prophages, transposons",268282_2,172,1743,protein,CALIN,SAT
2841096,c_268282,1909,2473,r,0,1,,,,,268282_3,1910,2473,protein,CALIN,SAT
2841097,c_268282,2544,3369,r,0,1,,,,,268282_4,2545,3369,protein,CALIN,SAT
2841098,c_268282,3520,3715,f,0,1,COG5450,Transcription regulator of the Arc/MetJ class (VapB6) (PDB:6A7V),2e-19,Transcription,268282_5,3521,3715,protein,CALIN,SAT
2848779,c_268972,138,483,f,0,1,COG2764,"Zn-dependent glyoxalase, PhnB family (PhnB) (PDB:5KEF) (PUBMED:28034013)",1e-13,Energy production and conversion,268972_1,139,483,protein,CALIN,SAT
2848780,c_268972,604,1096,f,0,1,,,,,268972_2,605,1096,protein,CALIN,SAT
2848781,c_268972,2030,2522,f,0,1,,,,,268972_3,2031,2522,protein,CALIN,SAT
2867242,c_270838,655,1015,f,0,1,,,,,270838_1,656,1015,protein,CALIN,SAT
2867243,c_270838,1101,2088,f,0,1,,,,,270838_2,1102,2088,protein,CALIN,SAT
2867244,c_270838,2097,2616,f,0,1,,,,,270838_3,2098,2616,protein,CALIN,SAT
2867245,c_270838,2750,3152,f,0,1,,,,,270838_4,2751,3152,protein,CALIN,SAT
2942893,c_278863,1,490,f,1,1,COG0046!!!COG0047,"Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain (PurL1) (PDB:3VIU)!!!Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain (PurL2) (PDB:1T3T)",2.899999999999998e-75,Nucleotide transport and metabolism!!!Nucleotide transport and metabolism,278863_1,2,490,protein,complete,SAT
2942894,c_278863,730,1696,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),8.199999999999997e-53,"Replication, recombination and repair",278863_2,731,1696,protein,complete,SAT
2942896,c_278863,2561,2885,f,0,1,,,,,278863_4,2562,2885,protein,complete,SAT
2942897,c_278863,3324,3555,f,0,1,,,,,278863_5,3325,3555,protein,complete,SAT
2942898,c_278863,3635,4070,f,0,1,,,,,278863_6,3636,4070,protein,complete,SAT
2943435,c_278944,980,2114,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.0999999999999995e-101,"Replication, recombination and repair",278944_2,981,2114,protein,In0,SAT
2948301,c_279359,7625,8069,r,0,1,,,,,279359_11,7626,8069,protein,CALIN,SAT
2948302,c_279359,8177,9044,r,0,1,,,,,279359_12,8178,9044,protein,CALIN,SAT
2948303,c_279359,9138,9714,r,0,1,COG3680,"Uncharacterized protein, contains GIY-YIG domain",2.799999999999999e-48,Function unknown,279359_13,9139,9714,protein,CALIN,SAT
2962246,c_280607,0,933,r,1,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),7.299999999999997e-83,"Replication, recombination and repair",280607_1,1,933,protein,complete,SAT
2962247,c_280607,1080,1974,f,0,1,,,,,280607_2,1081,1974,protein,complete,SAT
2962248,c_280607,2129,3440,f,0,1,,,,,280607_3,2130,3440,protein,complete,SAT
2986360,c_282942,17384,18380,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),7.8e-91,"Replication, recombination and repair",282942_12,17385,18380,protein,complete,SAT
2986361,c_282942,18725,19043,f,0,1,,,,,282942_13,18726,19043,protein,complete,SAT
2986362,c_282942,19153,19705,f,0,1,COG3253,Coproheme decarboxylase/chlorite dismutase (HemQ) (PDB:1T0T) (PUBMED:15965735;25602700;27758026;31423350),1.9e-09,Coenzyme transport and metabolism!!!Inorganic ion transport and metabolism,282942_14,19154,19705,protein,complete,SAT
2986363,c_282942,20465,20666,f,0,1,,,,,282942_15,20466,20666,protein,complete,SAT
2986364,c_282942,21397,28531,f,0,1,COG3292!!!COG4995!!!COG5010,"Periplasmic ligand-binding sensor domain (PDB:4A2L)!!!Uncharacterized conserved protein, contains CHAT domain (PUBMED:11835511)!!!Flp pilus assembly protein TadD, contains TPR repeats (TadD) (PDB:3WXX)",6.699999999999994e-245,"Signal transduction mechanisms!!!Function unknown!!!Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures",282942_16,21398,28531,protein,complete,SAT
2994869,c_283823,698,1667,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.1999999999999992e-123,"Replication, recombination and repair",283823_2,699,1667,protein,complete,SAT
2994870,c_283823,2088,2487,f,0,1,,,,,283823_3,2089,2487,protein,complete,SAT
2994871,c_283823,2476,2593,f,0,1,,,,,283823_4,2477,2593,protein,complete,SAT
